StudentID,Attendance_Percent,Gender,Age,Department,Midterm_Score,Final_Score,Projects_Score,Total_Score,Extracurricular_Activities,Parent_Education_Level,Family_Income_Level
S10316,60.56,Male,24,Engineering,82.49,65.61,65.3,72.606,No,None,Low
S10317,64.06,Male,22,Engineering,59.82,61.39,63.06,69.0695,Yes,Master's,Medium
S10318,74.32,Female,20,Business,50.81,99.88,64.81,74.801,Yes,High School,Medium
S10319,75.28,Female,18,Engineering,70.62,71.92,68.03,74.693,No,Master's,Medium
S10320,72.02,Male,20,CS,70.3,62.51,62.22,67.61,No,PhD,High
S10321,99.95,Male,18,CS,48.22,63.15,97.13,74.1105,Yes,High School,High
S10322,77.05,Male,22,Mathematics,52.11,51.7,71.01,62.022,No,Bachelor's,Low
S10323,80.33,Male,18,CS,64.49,70.73,55.71,60.6335,Yes,Master's,Medium
S10324,60.55,Female,19,Mathematics,64.53,66.33,73.38,69.1215,No,PhD,High
S10325,67.93,Female,24,CS,59.05,56.25,59.22,61.863,No,Bachelor's,High
S10326,82.14,Male,21,Mathematics,48.91,49.63,60.81,56.9925,Yes,Bachelor's,High
S10327,66.17,Female,22,Engineering,40.26,58.67,64.25,61.07,Yes,Bachelor's,Low
S10328,69.65,Female,23,Business,98.21,70.52,56.24,72.425,No,None,High
S10329,75.3,Male,21,Business,96.61,43.5,86.06,78.857,Yes,PhD,Low
S10330,71.81,Male,22,Business,69.02,49.22,89.6,72.3,Yes,None,Low
S10331,71.87,Male,21,Engineering,99.7,96.86,69.71,83.151,Yes,PhD,Low
S10332,71.6,Male,19,Business,80.42,72.57,84.45,78.349,No,PhD,Medium
S10333,94.29,Female,21,CS,44.13,43.81,69.45,54.584,No,High School,Medium
S10334,62.03,Male,18,Mathematics,47.06,81.59,58.2,64.34,Yes,Bachelor's,High
S10335,86.2,Female,21,Engineering,94.97,43.71,69.86,71.967,No,Master's,Medium
S10336,75.59,Male,22,Business,77.8,84.33,77.85,73.779,Yes,High School,Medium
S10337,83.45,Female,23,CS,90.59,85.0,52.05,70.4425,Yes,Master's,High
S10338,60.16,Male,23,CS,93.9,79.06,82.72,77.8355,Yes,Bachelor's,Low
S10339,66.48,Male,20,Engineering,66.88,83.93,87.13,74.6315,Yes,PhD,Low
S10340,65.75,Female,24,Engineering,42.91,45.28,93.0,65.2045,Yes,High School,High
S10341,95.94,Female,21,Business,51.3,83.61,55.14,70.109,No,None,High
S10342,77.34,Female,23,Mathematics,43.99,48.2,50.0,55.3025,No,PhD,Medium
S10343,79.72,Male,21,Business,51.32,60.37,53.66,67.349,No,None,Low
S10344,68.48,Female,24,Business,64.63,96.56,96.21,80.852,No,PhD,Medium
S10345,87.83,Female,23,Engineering,47.09,70.17,88.28,73.861,Yes,PhD,Low
S10346,91.74,Female,24,Business,50.0,98.05,91.77,84.6985,No,Bachelor's,Low
S10347,78.9,Female,21,Business,66.75,45.34,75.85,64.4745,Yes,High School,Medium
S10348,66.84,Female,22,Mathematics,60.41,68.65,76.34,67.931,Yes,Master's,Low
S10349,94.64,Female,21,CS,68.06,43.74,64.93,59.3575,Yes,Bachelor's,Low
S10350,78.21,Female,24,CS,65.75,77.81,92.14,81.5985,No,Master's,Low
S10351,75.72,Female,22,Mathematics,78.67,44.72,91.49,66.6965,No,PhD,Medium
S10352,61.93,Female,22,CS,96.23,50.52,69.61,65.564,Yes,None,Medium
S10353,82.74,Male,20,Business,46.47,55.53,66.46,60.0565,No,Master's,High
S10354,69.13,Male,23,Mathematics,45.96,84.92,86.92,76.04,No,None,Low
S10355,96.17,Female,18,Mathematics,91.17,49.84,51.31,68.3025,Yes,Master's,Low
S10356,99.51,Male,22,Engineering,70.38,90.8,93.0,81.9895,No,None,Low
S10357,95.9,Male,24,CS,85.98,47.91,72.31,66.4715,No,Bachelor's,Medium
S10358,96.1,Female,23,Engineering,52.93,42.11,72.07,62.592,No,Master's,Low
S10359,62.69,Female,19,Business,89.73,63.7,83.45,74.4355,Yes,Bachelor's,Medium
S10360,64.59,Female,21,Mathematics,95.43,98.77,82.29,83.2625,Yes,Bachelor's,Medium
S10361,66.82,Female,24,Business,78.13,46.62,63.3,61.739,No,None,Medium
S10362,90.68,Female,19,CS,46.35,46.1,97.16,74.2705,No,Master's,Medium
S10363,86.6,Female,24,Engineering,93.72,85.07,99.32,82.61,No,Master's,High
S10364,73.37,Male,21,CS,87.55,58.73,76.3,69.676,No,High School,Medium
S10365,91.4,Female,20,Business,85.05,83.04,78.07,80.078,No,None,High
S10366,64.69,Male,24,Engineering,42.2,52.0,77.72,67.509,No,Master's,Medium
S10367,80.23,Female,22,CS,87.94,67.6,74.29,73.5885,Yes,PhD,Medium
S10368,99.05,Female,18,Business,48.28,55.92,97.26,75.1855,No,High School,Low
S10369,88.23,Male,22,CS,53.34,67.09,62.24,67.7065,Yes,Master's,Medium
S10370,93.37,Female,21,Mathematics,74.63,86.15,55.4,69.0945,No,None,Low
S10371,68.78,Female,24,Engineering,55.9,85.72,96.48,76.772,Yes,PhD,Medium
S10372,68.09,Male,18,Engineering,79.68,70.95,60.65,76.9505,Yes,Master's,High
S10373,62.95,Female,22,Engineering,76.48,95.7,87.46,82.399,Yes,Bachelor's,High
S10374,90.59,Male,18,Mathematics,46.49,55.83,60.19,60.766,No,Bachelor's,High
S10375,77.76,Female,21,Engineering,79.36,54.42,98.01,74.041,Yes,PhD,Medium
S10376,90.39,Female,20,Mathematics,95.44,76.83,89.56,83.0935,Yes,PhD,Low
S10377,70.75,Male,20,Engineering,49.67,77.28,95.94,81.592,Yes,PhD,Medium
S10378,84.67,Female,24,CS,75.82,42.79,97.55,76.9945,Yes,PhD,Low
S10379,75.17,Male,22,CS,60.51,76.47,54.22,65.812,No,None,High
S10380,67.15,Male,19,CS,67.58,62.47,71.67,69.188,Yes,Bachelor's,Low
S10381,88.78,Male,21,CS,57.22,84.85,82.41,79.3135,Yes,Master's,High
S10382,69.94,Female,22,Mathematics,61.25,88.49,90.12,82.7305,Yes,Master's,Low
S10383,76.85,Female,22,Business,41.73,73.13,62.07,65.153,Yes,Bachelor's,Low
S10384,80.01,Male,20,Business,98.89,40.1,95.73,72.427,Yes,Master's,Low
S10385,78.88,Female,24,CS,77.49,78.18,61.05,71.2475,No,Bachelor's,High
S10386,71.07,Female,18,Business,70.04,84.93,93.31,80.891,Yes,High School,High
S10387,98.68,Female,21,Business,63.02,54.94,75.64,70.796,No,Bachelor's,High
S10388,83.14,Male,18,Engineering,72.36,67.88,75.77,72.502,No,Master's,High
S10389,96.5,Female,23,Mathematics,62.81,97.94,68.7,69.0185,Yes,High School,Low
S10390,64.34,Male,23,CS,61.59,57.89,55.18,60.9075,No,Master's,High
S10391,97.76,Female,21,Business,67.84,53.39,67.35,60.766,No,None,Medium
S10392,72.28,Female,24,Business,56.56,52.65,71.34,66.55,Yes,Master's,Low
S10393,83.37,Male,19,CS,50.8,73.53,73.95,65.1265,Yes,High School,Medium
S10394,76.83,Female,23,Engineering,73.4,96.99,86.95,79.709,Yes,Bachelor's,High
S10395,82.16,Male,20,CS,90.57,76.52,67.6,76.0295,No,Master's,Low
S10396,72.59,Female,19,Engineering,49.17,58.2,70.33,64.151,Yes,Bachelor's,High
S10397,73.68,Male,22,Business,41.96,78.31,95.3,71.968,No,Master's,Low
S10398,74.4,Female,23,Mathematics,54.81,77.49,87.63,69.88,Yes,PhD,Low
S10399,62.06,Female,20,Engineering,98.78,75.82,51.14,73.852,Yes,Master's,High
S10400,74.78,Female,22,Engineering,89.73,49.57,90.6,75.332,No,PhD,High
S10401,81.16,Male,19,CS,75.75,78.07,99.5,82.4665,Yes,Master's,Low
S10419,81.0,Female,19,CS,73.54,53.52,52.75,61.91,No,PhD,High
S10423,93.22,Female,24,Mathematics,93.41,42.55,86.88,77.3645,Yes,High School,Medium
S10465,86.72,Male,22,Mathematics,80.62,78.92,92.81,78.349,Yes,None,High
S10487,84.64,Male,20,Engineering,84.76,92.47,62.45,76.244,No,High School,Low
S10489,87.71,Male,21,Engineering,54.97,54.97,79.52,71.732,No,None,High
S10491,71.49,Female,19,Business,47.77,74.39,88.08,70.2395,No,None,Low
S10508,89.64,Female,20,Engineering,59.92,50.05,90.11,70.592,Yes,Bachelor's,Low
S10511,63.34,Male,19,CS,68.91,97.71,78.98,76.886,No,High School,Medium
S10513,90.01,Male,24,Mathematics,48.34,59.18,58.82,57.8525,No,High School,Medium
S10523,74.39,Female,18,Engineering,43.83,85.7,57.94,63.535,No,Bachelor's,Low
S10530,94.78,Male,19,CS,48.81,89.24,96.0,81.9395,Yes,High School,High
S10552,83.81,Male,20,CS,95.28,67.53,68.99,72.425,No,Bachelor's,Medium
S10593,66.77,Female,20,Business,99.14,46.96,89.63,72.5365,Yes,Bachelor's,Medium
S10599,88.74,Male,20,Engineering,41.58,64.66,52.38,64.7645,Yes,None,Low
S10618,63.47,Female,19,Engineering,88.08,86.22,92.4,81.445,Yes,PhD,High
S10622,87.91,Male,21,Engineering,51.98,96.92,93.62,75.0055,Yes,Master's,Medium
S10637,74.23,Male,20,Engineering,91.13,83.76,72.82,79.8905,No,Master's,Low
S10644,85.56,Male,21,Mathematics,86.42,41.47,88.14,71.4675,No,Master's,Low
S10654,80.56,Male,21,Business,57.2,40.92,82.74,59.5425,Yes,Bachelor's,Medium
S10657,64.46,Male,22,Mathematics,40.76,91.49,70.74,73.0725,Yes,None,Medium
S10659,70.86,Male,21,Mathematics,72.74,71.84,74.65,77.146,No,Master's,High
S10701,85.3,Female,18,Engineering,67.42,54.64,55.57,62.5715,No,PhD,High
S10745,65.6,Female,18,Engineering,64.32,81.23,68.52,69.46,Yes,Master's,Low
S10748,65.7,Male,24,Business,48.31,90.58,80.03,69.8215,Yes,Bachelor's,Medium
S10751,78.68,Male,23,CS,44.48,66.45,95.09,73.829,No,Bachelor's,Low
S10781,75.69,Female,19,Engineering,40.06,47.54,87.64,67.6035,Yes,PhD,High
S10784,96.83,Female,23,Mathematics,98.17,91.97,78.49,85.779,No,High School,Low
S10787,84.85,Female,21,Business,56.16,79.16,87.25,70.591,No,None,Medium
S10791,88.26,Male,19,Business,80.94,52.97,78.36,72.808,No,Bachelor's,Low
S10794,82.19,Female,22,Business,53.21,90.39,83.58,83.4385,Yes,High School,Medium
S10798,65.76,Female,23,Business,64.81,88.72,73.9,81.2215,Yes,None,Medium
S10801,80.9,Male,19,Engineering,84.47,80.99,70.33,71.9,No,Bachelor's,High
S10804,78.84,Female,21,Business,95.51,48.83,71.23,68.9215,Yes,High School,High
S10818,63.5,Female,18,Business,46.28,45.88,84.14,72.1135,Yes,Master's,Medium
S10841,96.59,Female,20,Engineering,93.52,52.16,72.28,68.2735,No,None,Low
S10853,98.24,Female,23,Business,44.48,91.0,69.19,73.0165,Yes,PhD,Low
S10862,95.48,Male,22,Engineering,89.99,58.14,93.74,75.3445,No,PhD,Low
S10864,60.13,Male,19,Business,74.32,73.4,67.27,68.86,Yes,Master's,High
S10870,92.49,Female,19,Business,59.19,51.63,95.81,78.0195,Yes,High School,Medium
S10898,85.19,Male,23,CS,57.07,60.64,74.31,63.9175,Yes,Master's,High
S10923,68.39,Male,20,Engineering,90.01,46.03,60.7,61.9715,Yes,PhD,High
S10958,93.49,Male,23,Business,76.99,90.92,95.65,85.7245,Yes,Bachelor's,High
S10963,92.96,Male,21,CS,64.61,91.05,69.75,73.9405,No,High School,Low
S10970,95.72,Male,21,Engineering,83.1,81.05,92.32,80.409,No,High School,High
S10973,80.26,Male,20,Business,81.23,78.88,99.02,80.113,Yes,Bachelor's,Medium
S10980,67.2,Female,19,CS,98.67,79.73,60.8,73.752,Yes,PhD,Medium
S10998,61.66,Male,24,Engineering,69.61,68.65,82.14,73.421,No,High School,Medium
S11007,60.86,Female,24,Business,68.07,42.62,62.5,60.1285,Yes,Bachelor's,Low
S11010,81.78,Male,18,Engineering,63.57,90.27,61.11,73.846,No,Master's,Low
S11038,75.56,Male,22,Business,93.82,56.83,91.31,74.0235,Yes,PhD,Medium
S11053,92.0,Male,24,Mathematics,71.11,67.64,78.61,74.5705,No,Master's,Medium
S11058,62.31,Female,19,CS,56.52,79.95,54.26,62.2655,No,Master's,Medium
S11079,90.81,Male,18,Mathematics,75.83,99.51,61.05,73.4495,No,Bachelor's,Medium
S11084,61.74,Male,24,CS,76.5,61.29,90.89,79.561,Yes,PhD,High
S11134,69.88,Female,21,CS,97.29,69.24,58.66,73.992,Yes,PhD,Medium
S11154,77.23,Male,18,Engineering,69.61,73.74,56.09,66.5355,Yes,Bachelor's,Medium
S11159,93.26,Female,20,CS,50.37,60.22,80.86,72.1745,No,PhD,Medium
S11171,65.41,Female,20,Engineering,84.68,64.07,67.6,70.987,Yes,PhD,High
S11174,93.74,Male,20,Business,95.04,47.14,99.0,78.1805,No,High School,High
S11200,68.88,Male,21,CS,43.79,41.37,96.47,66.9825,No,PhD,Medium
S11202,81.61,Female,22,CS,97.17,58.55,67.14,68.41,Yes,None,Medium
S11203,76.18,Female,19,Business,55.73,70.21,97.73,78.3375,Yes,None,Low
S11210,79.58,Female,18,Business,87.85,56.09,57.63,64.851,Yes,Master's,High
S11212,60.22,Female,22,Engineering,82.95,83.5,72.94,83.2445,No,Bachelor's,High
S11219,74.61,Male,23,Engineering,89.38,98.25,66.28,83.339,No,PhD,Medium
S11223,99.76,Female,21,Business,49.78,95.61,77.58,73.8045,Yes,High School,Low
S11226,95.69,Male,19,CS,71.32,43.37,97.72,67.5485,No,Bachelor's,Medium
S11244,74.65,Female,24,Mathematics,77.43,62.57,77.99,68.6655,No,None,High
S11249,86.98,Male,24,CS,92.14,43.86,52.47,66.073,No,None,Medium
S11252,68.19,Male,23,Business,41.21,43.92,67.24,56.763,Yes,PhD,Low
S11254,82.24,Female,21,Mathematics,45.4,70.15,75.95,68.115,Yes,Master's,Low
S11257,97.8,Female,18,CS,68.05,57.22,56.57,58.527,No,Master's,High
S11258,76.61,Male,24,Engineering,90.98,79.78,61.41,77.9165,Yes,High School,Medium
S11263,64.41,Female,22,Mathematics,87.39,63.62,91.57,74.088,Yes,Bachelor's,Medium
S11265,91.95,Male,23,Engineering,96.93,95.22,76.02,82.841,Yes,Master's,Low
S11289,91.73,Female,22,CS,59.19,44.03,52.92,60.438,No,Bachelor's,High
S11295,79.21,Male,22,CS,54.5,88.66,90.65,79.656,No,Master's,Low
S11296,67.6,Female,23,CS,59.66,44.55,95.4,71.75,Yes,Bachelor's,High
S11353,72.88,Female,19,Business,64.88,62.09,63.78,64.828,Yes,High School,Low
S11360,82.99,Male,21,Business,45.05,73.8,77.63,69.8665,Yes,PhD,High
S11362,96.29,Male,21,Business,52.53,91.59,57.84,72.902,Yes,None,Medium
S11386,86.15,Male,20,Mathematics,95.98,77.85,74.17,71.9965,Yes,Bachelor's,High
S11408,81.69,Female,24,Mathematics,89.91,73.65,80.35,83.0415,Yes,High School,Medium
S11419,97.6,Male,20,CS,81.28,91.59,99.6,84.1295,No,Bachelor's,Medium
S11425,60.23,Male,19,Engineering,93.04,42.22,98.6,72.02,Yes,Master's,Medium
S11426,84.18,Male,18,Engineering,44.67,72.07,70.77,65.6145,Yes,None,Medium
S11433,69.99,Male,24,Mathematics,76.82,55.87,65.32,63.901,Yes,PhD,Low
S11448,64.13,Male,20,Mathematics,42.72,42.89,62.18,53.655,Yes,None,Low
S11468,90.03,Female,21,Mathematics,78.52,53.63,61.46,65.729,Yes,PhD,High
S11473,84.64,Male,18,CS,46.33,60.81,62.31,63.339,No,High School,High
S11486,70.97,Male,24,Mathematics,53.24,62.85,54.7,63.484,Yes,Bachelor's,Low
S11497,63.82,Male,23,CS,91.74,96.73,97.83,90.2355,Yes,Bachelor's,High
S11499,88.86,Male,20,Business,89.04,88.6,80.21,80.9765,Yes,None,High
S11513,97.05,Male,23,Business,92.64,77.45,73.6,75.2635,Yes,None,High
S11547,79.03,Male,21,Engineering,89.36,66.45,82.09,74.19,No,Master's,Medium
S11558,95.03,Female,22,Business,78.39,68.31,60.87,69.146,Yes,None,Low
S11560,77.24,Female,19,Business,53.15,40.36,88.68,70.444,No,PhD,Medium
S11579,69.11,Male,20,Mathematics,42.41,53.18,60.47,60.7425,Yes,Bachelor's,Medium
S11595,72.91,Male,18,Mathematics,99.09,70.8,87.64,80.5915,No,Bachelor's,Medium
S11599,62.31,Female,22,Mathematics,93.92,68.43,73.05,74.7145,No,PhD,High
S11601,67.82,Male,23,Engineering,57.15,82.34,79.16,76.632,No,PhD,High
S11633,82.44,Female,19,Mathematics,89.59,73.26,60.97,71.479,No,None,Medium
S11636,93.03,Female,23,Mathematics,99.0,67.98,90.57,80.863,Yes,None,Medium
S11691,77.42,Female,23,Engineering,52.5,52.59,64.34,61.5665,No,None,Low
S11692,84.04,Male,18,Engineering,87.64,64.99,63.57,70.823,Yes,PhD,High
S11694,85.64,Female,20,Business,93.47,73.99,70.9,78.235,No,Bachelor's,Low
S11704,74.38,Male,20,Mathematics,44.17,60.93,53.1,58.564,Yes,High School,Medium
S11719,64.99,Female,20,Mathematics,80.23,62.26,98.46,77.396,No,None,Medium
S11720,76.84,Female,18,Engineering,53.07,98.34,68.27,72.4125,No,PhD,Medium
S11729,67.13,Female,22,CS,80.55,73.31,95.94,82.3095,No,Master's,Medium
S11752,89.98,Male,18,CS,75.16,45.36,77.34,71.2925,No,None,Medium
S11756,97.7,Male,21,CS,90.71,54.05,80.85,70.318,Yes,High School,Low
S11763,64.55,Female,19,Engineering,85.1,67.61,69.29,71.0785,No,None,High
S11798,63.74,Male,22,Business,47.95,52.4,52.71,61.488,No,Master's,High
S11805,95.27,Male,20,Business,69.76,77.78,55.59,62.6935,No,PhD,Low
S11810,79.59,Male,20,Mathematics,65.42,74.95,90.72,79.6835,No,None,High
S11845,80.43,Female,22,Mathematics,58.86,84.12,50.66,69.6785,Yes,High School,Medium
S11882,72.15,Female,22,CS,40.99,95.23,88.12,78.712,Yes,PhD,High
S11885,79.82,Female,23,Engineering,78.73,85.19,89.14,77.5285,No,Bachelor's,High
S11888,85.58,Female,23,CS,94.31,68.71,96.22,77.8925,No,Master's,Low
S11893,78.13,Female,23,Business,98.7,47.58,79.05,70.1655,No,High School,Low
S11894,61.6,Female,21,Mathematics,66.24,67.79,65.45,66.0935,Yes,Master's,Medium
S11942,60.66,Male,23,Engineering,92.8,50.41,98.76,73.0525,No,Bachelor's,Low
S11948,93.84,Male,22,Mathematics,75.64,81.18,67.4,73.1415,Yes,Master's,Low
S11960,84.9,Female,18,Mathematics,56.5,59.68,86.51,69.5855,No,Bachelor's,Low
S11961,60.09,Female,22,CS,71.38,65.43,94.46,78.4245,Yes,None,High
S11964,65.21,Female,24,CS,89.81,43.06,81.93,64.705,No,None,High
S11967,61.19,Female,23,Business,96.84,69.9,81.71,74.1385,No,Bachelor's,Low
S11970,88.13,Male,22,Mathematics,81.53,56.55,69.98,68.4365,No,Bachelor's,High
S11980,86.53,Female,23,CS,85.41,63.5,81.0,75.3015,No,PhD,Low
S12009,66.23,Female,24,CS,66.95,73.22,51.65,63.8275,No,PhD,High
S12029,96.75,Male,21,Engineering,84.56,50.57,68.47,68.381,No,Bachelor's,Medium
S12054,84.47,Male,18,CS,82.7,79.48,65.36,78.8285,No,None,Low
S12076,65.47,Male,24,Engineering,71.51,88.32,81.79,79.9815,No,PhD,Low
S12100,92.26,Female,22,Business,77.14,78.25,84.54,76.89,No,Master's,Low
S12102,87.76,Female,24,Mathematics,98.0,53.22,66.37,65.8595,Yes,PhD,Medium
S12137,94.85,Female,19,Mathematics,66.81,40.01,67.49,56.6845,Yes,PhD,Low
S12178,62.76,Male,24,Engineering,72.86,90.87,60.15,71.127,No,PhD,High
S12181,73.76,Male,22,Mathematics,96.13,47.88,92.74,73.552,No,High School,Medium
S12182,82.05,Male,24,Business,87.08,89.39,84.63,77.2805,No,None,High
S12228,61.4,Male,19,Business,87.69,50.51,83.93,75.9575,Yes,Master's,Low
S12229,64.22,Female,20,Business,77.74,60.43,55.91,65.2745,No,High School,Low
S12236,84.21,Male,23,Business,91.28,90.11,88.18,85.1355,No,Bachelor's,High
S12237,64.24,Female,22,CS,48.99,93.02,64.28,71.7715,Yes,Bachelor's,High
S12246,99.97,Male,24,Mathematics,98.03,65.18,96.24,80.614,Yes,Bachelor's,Medium
S12252,60.21,Female,18,Business,46.13,71.05,67.19,64.332,No,Master's,Medium
S12257,74.58,Female,22,CS,88.33,63.19,58.24,69.0005,Yes,PhD,Medium
S12267,74.47,Female,19,Engineering,42.05,61.33,97.1,79.6015,Yes,Bachelor's,Medium
S12273,78.87,Female,19,Business,58.82,81.94,55.78,69.2995,No,Master's,Low
S12275,83.32,Male,22,Mathematics,65.73,85.45,84.56,79.376,Yes,Master's,High
S12290,88.91,Female,21,Mathematics,51.78,80.71,84.25,74.427,No,High School,High
S12306,83.1,Male,21,Business,58.54,76.73,80.86,75.5115,No,Bachelor's,Medium
S12324,90.99,Male,19,CS,97.4,54.91,82.53,76.7545,Yes,None,Medium
S12333,84.62,Male,23,Business,73.13,60.87,85.07,71.9925,No,High School,Medium
S12334,81.22,Female,20,Business,90.77,98.74,78.09,83.2625,Yes,Master's,Low
S12346,73.51,Female,20,CS,47.97,77.45,50.6,64.8055,Yes,PhD,Medium
S12391,97.16,Male,22,CS,49.04,43.45,51.57,58.068,Yes,None,Low
S12403,95.69,Male,21,Engineering,87.61,43.46,99.99,70.6545,Yes,Bachelor's,Medium
S12430,65.38,Female,22,Engineering,53.43,50.38,99.78,71.607,No,High School,Low
S12434,93.23,Female,22,Engineering,99.81,99.84,57.05,77.7545,No,Bachelor's,High
S12443,82.18,Male,23,Mathematics,52.94,57.46,90.46,66.232,No,Master's,Medium
S12449,64.48,Female,18,Mathematics,50.25,81.62,78.53,70.8985,No,High School,Low
S12487,61.49,Female,21,Business,74.96,66.83,51.91,60.7885,No,None,Low
S12499,67.65,Male,18,CS,80.7,83.24,52.47,66.365,Yes,PhD,Low
S12504,91.72,Female,18,CS,46.59,78.89,68.42,73.1195,Yes,PhD,Low
S12517,99.56,Male,21,Engineering,63.42,76.6,64.18,72.186,No,Master's,Medium
S12529,61.01,Male,23,CS,72.28,79.32,93.12,82.28,No,Bachelor's,Medium
S12548,64.25,Female,22,Mathematics,78.03,60.53,65.6,65.572,Yes,PhD,Medium
S12557,90.21,Female,21,CS,82.7,63.53,51.69,64.3775,Yes,None,Low
S12574,66.32,Female,19,Engineering,66.02,80.22,96.69,77.4805,Yes,Master's,High
S12576,86.23,Female,24,CS,70.22,66.31,56.51,61.5615,No,High School,High
S12587,89.58,Male,24,CS,92.5,76.11,65.35,75.776,No,High School,Low
S12605,67.78,Female,20,Business,94.34,53.79,62.77,67.705,No,Master's,High
S12614,78.61,Male,21,CS,43.24,75.98,58.3,67.9025,No,Master's,Low
S12616,89.49,Male,23,Engineering,51.46,64.52,73.87,71.923,No,Bachelor's,Low
S12621,92.1,Male,23,Mathematics,78.39,50.83,84.52,69.1705,No,None,High
S12638,70.46,Male,22,Mathematics,60.64,85.47,80.96,74.523,No,High School,Low
S12656,79.63,Male,18,Business,50.14,53.0,84.13,66.5135,Yes,Bachelor's,Medium
S12666,79.93,Female,24,CS,84.61,99.13,64.74,75.692,No,Master's,Medium
S12680,86.14,Female,19,Mathematics,57.48,72.48,56.04,66.6215,Yes,None,Low
S12681,81.99,Male,20,Engineering,98.36,93.28,65.34,83.81,Yes,Master's,Medium
S12701,63.06,Male,19,CS,86.71,67.14,75.93,70.174,No,Master's,High
S12715,65.83,Male,23,Business,51.41,82.05,81.24,70.6765,No,None,Low
S12720,88.55,Male,23,Business,69.78,97.5,89.83,82.0425,No,Master's,Medium
S12787,80.31,Female,19,CS,89.8,75.63,74.71,73.1975,No,PhD,Low
S12799,69.41,Female,19,Mathematics,46.62,41.65,96.79,62.609,Yes,Master's,Low
S12808,99.61,Female,19,CS,50.57,85.19,52.54,60.32,No,Bachelor's,Low
S12810,82.32,Female,23,Engineering,46.64,69.94,59.31,65.659,No,None,High
S12852,76.94,Male,19,Mathematics,68.22,94.85,97.23,87.648,No,PhD,Low
S12855,79.34,Female,23,Business,45.44,67.38,76.81,71.984,Yes,High School,Medium
S12867,68.16,Male,21,Business,43.39,51.84,73.99,62.671,Yes,High School,Medium
S12873,89.23,Male,20,Business,98.84,65.2,80.51,75.2235,Yes,None,High
S12879,95.48,Male,20,Business,44.52,84.24,68.37,73.1965,Yes,PhD,High
S12890,78.52,Male,20,CS,87.58,44.73,80.29,67.611,Yes,Bachelor's,Low
S12906,77.37,Female,20,Engineering,90.69,57.47,72.97,66.0335,No,PhD,Low
S12916,69.16,Female,22,Business,98.21,69.95,80.75,81.284,Yes,Bachelor's,Medium
S12964,69.87,Female,20,Engineering,79.1,67.92,70.56,66.07,No,Master's,Medium
S12984,84.38,Male,24,Business,67.93,66.72,50.36,59.4085,Yes,High School,High
S13016,78.53,Female,18,Mathematics,41.63,79.57,56.32,65.085,No,High School,High
S13017,72.52,Female,19,Business,57.54,40.83,87.14,66.3845,No,None,High
S13041,94.8,Female,24,Engineering,98.69,45.5,55.16,61.462,No,PhD,High
S13051,63.74,Male,21,Business,71.23,74.78,65.97,74.116,Yes,Bachelor's,Low
S13053,79.68,Female,18,CS,71.38,92.24,51.12,67.5885,Yes,None,Medium
S13075,82.5,Female,21,CS,64.84,49.92,89.55,68.9645,Yes,High School,High
S13086,65.85,Female,19,CS,40.67,74.88,83.99,72.1695,No,Master's,Low
S13097,94.44,Female,21,Engineering,87.72,70.67,74.54,74.175,No,PhD,Low
S13128,63.93,Male,21,Business,76.78,65.03,79.79,68.411,Yes,Bachelor's,Low
S13155,65.73,Female,20,CS,48.93,77.88,69.85,67.8795,Yes,Master's,Low
S13159,94.34,Female,23,Engineering,77.64,41.06,89.53,75.713,Yes,High School,Low
S13166,71.09,Male,24,Engineering,97.09,67.78,50.81,66.77,Yes,Master's,Medium
S13220,66.11,Male,24,Mathematics,81.42,53.72,57.26,59.608,No,Master's,Low
S13244,68.05,Male,22,CS,95.02,51.95,65.52,72.432,Yes,High School,Low
S13281,72.12,Male,21,Mathematics,68.44,47.94,91.43,66.3465,Yes,High School,Medium
S13297,82.28,Male,22,CS,65.14,83.95,52.11,65.565,No,Bachelor's,Low
